title,price_gbp,rating_numeric,availability,product_link,page,title_length,is_expensive,price_level,rating_level,price_usd,normalized_price,price_normalized,rating_normalized,price_standardized,rating_standardized
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,2,In stock,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,25,75,True,High,Low,58.8391,0.77978307198782,0.7267453490698139,0.25,0.7793930829301752,-0.6432203918798882
Under the Tuscan Sun,37.33,3,In stock,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,25,20,True,Medium,Low,47.409099999999995,0.15649126026273266,0.5467093418683736,0.5,0.15641299506140696,0.053659772670369844
Toddlers Are A**holes: It's Not Your Fault,25.55,1,In stock,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,25,42,False,Medium,Low,32.4485,-0.6593284666396593,0.3110622124424885,0.0,-0.6589987199490474,-1.3401005564301463
The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,1,In stock,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,25,98,False,Medium,Low,44.0944,-0.024263365137542625,0.4944988997799559,0.0,-0.024251230420535803,-1.3401005564301463
The Whale,35.96,4,In stock,https://books.toscrape.com/catalogue/the-whale_501/index.html,25,9,True,Medium,High,45.669200000000004,0.06161239558902511,0.5193038607721544,0.75,0.06158158168582796,0.750539937220628
The Story of Art,41.14,4,In stock,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,26,16,True,High,High,52.2478,0.4203514605596865,0.6229245849169834,0.75,0.42014123225918565,0.750539937220628
The Origin of Species,10.01,4,In stock,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,26,21,False,Low,High,12.7127,-1.7355456615516436,0.00020004000800159604,0.75,-1.7346776716691208,0.750539937220628
The Great Gatsby,36.05,4,In stock,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,26,16,True,Medium,High,45.7835,0.06784531370627572,0.5211042208441687,0.75,0.06781138256451538,0.750539937220628
The Good Girl,49.03,3,In stock,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,26,13,True,High,Low,62.268100000000004,0.9667706155053464,0.780756151230246,0.5,0.9662871092908059,0.053659772670369844
The Glass Castle,16.24,1,In stock,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,26,16,False,Low,Low,20.624799999999997,-1.3040892185463886,0.12482496499299857,0.0,-1.3034370108444067,-1.3401005564301463
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,1,In stock,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,26,90,True,Medium,Low,50.2285,0.3102365738215875,0.5911182236447289,0.0,0.31008141673570305,-1.3401005564301463
The Drowning Girls,35.67,3,In stock,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,26,18,True,Medium,Low,45.300900000000006,0.041528548322327906,0.513502700540108,0.5,0.04150777885450104,0.053659772670369844
The Constant Princess (The Tudor Court #1),16.62,3,In stock,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,26,42,False,Low,Low,21.107400000000002,-1.2777724531624404,0.13242648529705942,0.5,-1.2771334071343918,0.053659772670369844
The Bourne Identity (Jason Bourne #1),42.78,4,In stock,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,26,37,True,High,High,54.330600000000004,0.5339290795851469,0.6557311462292459,0.75,0.533662048270828,0.750539937220628
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,5,In stock,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,26,72,True,High,High,66.42099999999999,1.1932333070987946,0.8461692338467692,1.0,1.1926365412164581,1.4474201017708859
The Art Book,32.34,2,In stock,https://books.toscrape.com/catalogue/the-art-book_490/index.html,26,12,False,Medium,Low,41.0718,-0.1890894220159543,0.44688937787557514,0.25,-0.1889948536569431,-0.6432203918798882
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,4,In stock,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,26,76,False,Medium,High,42.1259,-0.13160806604575193,0.463492698539708,0.75,-0.13154224555349014,0.750539937220628
Team of Rivals: The Political Genius of Abraham Lincoln,20.12,5,In stock,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,26,55,False,Medium,High,25.552400000000002,-1.0353811930471286,0.20244048809761953,1.0,-1.0348633729632042,1.4474201017708859
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.9,2,In stock,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,26,68,False,Medium,Low,26.543,-0.9813625693642879,0.2180436087217443,0.25,-0.9808717653479111,-0.6432203918798882
"Sit, Stay, Love",20.9,3,In stock,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,26,15,False,Medium,Low,26.543,-0.9813625693642879,0.2180436087217443,0.5,-0.9808717653479111,0.053659772670369844
Sister Dear,40.2,4,In stock,https://books.toscrape.com/catalogue/sister-dear_485/index.html,26,11,True,High,High,51.054,0.3552520935572886,0.604120824164833,0.75,0.35507442308178117,0.750539937220628
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,3,In stock,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,26,62,True,High,Low,67.14489999999999,1.2327084551747167,0.8575715143028605,0.5,1.2320919467814802,0.053659772670369844
"Rich Dad, Poor Dad",51.74,1,In stock,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,26,18,True,High,Low,65.7098,1.154450705480345,0.8349669933986797,0.0,1.1538733357490685,-1.3401005564301463
Raymie Nightingale,34.41,2,In stock,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,26,18,False,Medium,Low,43.7007,-0.04573230531918468,0.4882976595319063,0.25,-0.04570943344712687,-0.6432203918798882
Playing from the Heart,32.38,1,In stock,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,26,22,False,Medium,Low,41.122600000000006,-0.18631923618606508,0.44768953790758154,0.0,-0.1862260532664153,-1.3401005564301463
Nightstruck: A Novel,50.35,4,In stock,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,27,20,True,High,High,63.944500000000005,1.0581867478916926,0.8071614322864573,0.75,1.0576575221782252,0.750539937220628
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,5,In stock,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,27,87,False,Low,High,14.4526,-1.6406667968779356,0.02760552110422086,1.0,-1.6398462582935411,1.4474201017708859
Meternity,43.58,3,In stock,https://books.toscrape.com/catalogue/meternity_478/index.html,27,9,True,High,Low,55.346599999999995,0.5893327961829322,0.6717343468693738,0.5,0.5890380560813849,0.053659772670369844
Memoirs of a Geisha,49.67,3,In stock,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,27,19,True,High,Low,63.0809,1.0110935887835748,0.7935587117423485,0.5,1.0105879155392516,0.053659772670369844
Like Never Before (Walker Family #2),28.77,2,In stock,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,27,36,False,Medium,Low,36.5379,-0.43632850733357254,0.3754750950190038,0.25,-0.43611028851155476,-0.6432203918798882
Life of Pi,13.22,4,In stock,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,27,10,False,Low,High,16.7894,-1.5132382487030291,0.06441288257651531,0.75,-1.51248144032926,0.750539937220628
Leave This Song Behind: Teen Poetry at Its Best,51.17,5,In stock,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,27,47,True,High,High,64.9859,1.114975557404423,0.8235647129425885,1.0,1.1144179301840464,1.4474201017708859
King's Folly (The Kinsman Chronicles #1),39.61,5,In stock,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,27,40,True,Medium,High,50.3047,0.31439185256642155,0.5923184636927386,1.0,0.314234617321495,1.4474201017708859
John Adams,57.43,4,In stock,https://books.toscrape.com/catalogue/john-adams_472/index.html,27,10,True,High,High,72.9361,1.5485096397820945,0.9487897579515903,0.75,1.5477351913016562,0.750539937220628
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,4,In stock,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,27,98,True,High,High,58.4327,0.7576215853487058,0.7203440688137627,0.75,0.7572426798059523,0.750539937220628
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,2,In stock,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,27,67,False,Medium,Low,35.8775,-0.4723409231221331,0.3650730146029206,0.25,-0.4721046935884169,-0.6432203918798882
Good in Bed (Cannie Shapiro #1),37.05,5,In stock,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,27,31,True,Medium,High,47.0535,0.13709995945350764,0.5411082216443288,1.0,0.13703139232771186,1.4474201017708859
"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,1,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,27,40,False,Low,Low,24.8539,-1.0734712482081064,0.19143828765753151,0.0,-1.0729343783329623,-1.3401005564301463
For the Love: Fighting for Grace in a World of Impossible Standards,45.13,3,In stock,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,27,67,True,High,Low,57.3151,0.696677497091142,0.7027405481096219,0.5,0.6963290712143397,0.053659772670369844
Finding God in the Ruins: How God Redeems Pain,46.64,2,In stock,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,27,46,True,High,Low,59.232800000000005,0.8012520121694621,0.7329465893178636,0.25,0.8008512859567662,-0.6432203918798882
Every Heart a Doorway (Every Heart A Doorway #1),12.16,5,In stock,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,27,48,False,Low,High,15.443200000000001,-1.5866481731950948,0.04320864172834567,1.0,-1.5858546506782483,1.4474201017708859
Delivering the Truth (Quaker Midwife Mystery #1),20.89,4,In stock,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,27,48,False,Medium,High,26.5303,-0.9820551158217601,0.21784356871374275,0.75,-0.9815639654455429,0.750539937220628
Counted With the Stars (Out from Egypt #1),17.97,5,In stock,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,27,42,False,Low,High,22.8219,-1.1842786814036774,0.15943188637727543,1.0,-1.1836863939540767,1.4474201017708859
"Chronicles, Vol. 1",52.6,2,In stock,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,27,18,True,High,Low,66.802,1.2140097008229644,0.8521704340868174,0.25,1.2134025441454173,-0.6432203918798882
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,1,In stock,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,27,63,False,Medium,Low,32.7279,-0.6440924445752684,0.3154630926185237,0.0,-0.6437703178011442,-1.3401005564301463
Benjamin Franklin: An American Life,48.19,3,In stock,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,28,35,True,High,Low,61.201299999999996,0.9085967130776714,0.7639527905581115,0.5,0.9081423010897206,0.053659772670369844
"At The Existentialist Caf̩: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,5,In stock,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,28,205,False,Medium,High,38.0111,-0.3559931182667835,0.3986797359471894,1.0,-0.35581507718624683,1.4474201017708859
A Summer In Europe,44.34,2,In stock,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,28,18,True,High,Low,56.311800000000005,0.6419663269508289,0.6869373874774956,0.25,0.6416452635014146,-0.6432203918798882
A Short History of Nearly Everything,52.4,5,In stock,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,28,36,True,High,High,66.548,1.2001587716735178,0.8481696339267853,1.0,1.199558542192778,1.4474201017708859
A Gathering of Shadows (Shades of Magic #2),44.81,4,In stock,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,28,43,True,High,High,56.9087,0.6745160104520278,0.6963392678535707,0.75,0.6741786680901168,0.750539937220628
The Sound Of Love,57.84,5,In stock,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,28,17,True,High,High,73.4568,1.57690404453846,0.956991398279656,1.0,1.576115395304567,1.4474201017708859
The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,2,In stock,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,28,63,True,Medium,Low,50.380900000000004,0.3185471313112556,0.5935187037407481,0.25,0.31838781790728693,-0.6432203918798882
The Perks of Being a Wallflower,55.02,3,In stock,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,28,31,True,High,Low,69.8754,1.3816059435312658,0.9005801160232046,0.5,1.380914967772353,0.053659772670369844
The Mysterious Affair at Styles (Hercule Poirot #1),24.8,4,In stock,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,28,51,False,Medium,High,31.496000000000002,-0.7112694509500832,0.2960592118423685,0.75,-0.7109137272714446,0.750539937220628
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,4,In stock,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,28,63,True,High,High,75.50150000000001,1.6884040241915033,0.9891978395679136,0.75,1.6875596110233133,0.750539937220628
The Makings of a Fatherless Child,31.58,2,In stock,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,28,33,False,Medium,Low,40.1066,-0.24172295278385092,0.4316863372674534,0.25,-0.24160206107697277,-0.6432203918798882
The Joy of Cooking,43.27,4,In stock,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,28,18,True,High,High,54.95290000000001,0.5678638560012906,0.6655331066213243,0.75,0.5675798530547943,0.750539937220628
The Invention of Wings,37.34,1,In stock,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,28,22,True,Medium,Low,47.421800000000005,0.15718380672020535,0.5469093818763753,0.0,0.15710519515903928,-1.3401005564301463
The Hobbit (Middle-Earth Universe),17.8,5,In stock,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,28,34,False,Low,High,22.606,-1.1960519711807067,0.15603120624124825,1.0,-1.19545379561382,1.4474201017708859
The Great Railway Bazaar,30.54,1,In stock,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,28,24,False,Medium,Low,38.7858,-0.31374778436097206,0.410882176435287,0.0,-0.31359087123069707,-1.3401005564301463
The Golden Compass (His Dark Materials #1),18.77,1,In stock,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,28,42,False,Low,Low,23.8379,-1.1288749648058918,0.17543508701740346,0.0,-1.1283103861435195,-1.3401005564301463
The God Delusion,46.85,3,In stock,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,28,16,True,High,Low,59.499500000000005,0.8157954877763809,0.7371474294858972,0.5,0.8153874880070376,0.053659772670369844
The Girl You Left Behind (The Girl You Left Behind #1),15.79,1,In stock,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,28,54,False,Low,Low,20.0533,-1.335253809132643,0.11582316463292656,0.0,-1.334586015237845,-1.3401005564301463
The Fellowship of the Ring (The Lord of the Rings #1),10.27,2,In stock,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,28,53,False,Low,Low,13.0429,-1.7175394536573632,0.0054010802160432,0.25,-1.7166804691306896,-0.6432203918798882
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,5,In stock,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,28,72,False,Low,High,19.5834,-1.3608780280591186,0.10842168433686737,1.0,-1.3601974188502275,1.4474201017708859
The Barefoot Contessa Cookbook,59.92,5,In stock,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,29,30,True,High,High,76.0984,1.7209537076927022,0.9985997199439888,1.0,1.7200930156120156,1.4474201017708859
Tell the Wolves I'm Home,50.96,2,In stock,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,29,24,True,High,Low,64.7192,1.100432081797504,0.8193638727745549,0.25,1.0998817281337752,-0.6432203918798882
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.6,3,In stock,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,29,63,False,Medium,Low,38.862,-0.309592505616138,0.4120824164832967,0.5,-0.30943767064490507,0.053659772670369844
Pride and Prejudice,19.27,4,In stock,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,29,19,False,Low,High,24.4729,-1.094247641932276,0.1854370874174835,0.75,-1.0937003812619213,0.750539937220628
Musicophilia: Tales of Music and the Brain,46.58,1,In stock,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,29,42,True,High,Low,59.1566,0.7970967334246281,0.7317463492698539,0.0,0.7966980853709743,-1.3401005564301463
Mere Christianity,48.51,3,In stock,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,29,17,True,High,Low,61.6077,0.9307581997167856,0.7703540708141627,0.5,0.9302927042139435,0.053659772670369844
Me Before You (Me Before You #1),19.02,1,In stock,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,29,32,False,Low,Low,24.1554,-1.1115613033690839,0.18043608721744347,0.0,-1.1110053837027203,-1.3401005564301463
In the Woods (Dublin Murder Squad #1),38.38,2,In stock,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,29,37,True,Medium,Low,48.7426,0.2292086382973265,0.5677135427085417,0.25,0.22909400531276355,-0.6432203918798882
In Cold Blood,49.98,4,In stock,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,29,13,True,High,High,63.474599999999995,1.0325625289652165,0.799759951990398,0.75,1.0320461185658423,0.750539937220628
How to Stop Worrying and Start Living,46.49,5,In stock,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,29,37,True,High,High,59.042300000000004,0.7908638153073774,0.7299459891978396,1.0,0.7904682844922869,1.4474201017708859
Give It Back,18.32,2,In stock,https://books.toscrape.com/catalogue/give-it-back_430/index.html,29,12,False,Low,Low,23.2664,-1.160039555392146,0.16643328665733145,0.25,-1.159459390536958,-0.6432203918798882
"Girl, Interrupted",42.14,3,In stock,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,29,17,True,High,Low,53.5178,0.4896061063069184,0.6429285857171434,0.5,0.4893612420223821,0.053659772670369844
Fun Home: A Family Tragicomic,56.59,4,In stock,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,29,29,True,High,High,71.86930000000001,1.49033573735442,0.9319863972794559,0.75,1.4895903831005715,0.750539937220628
"Fruits Basket, Vol. 6 (Fruits Basket #6)",20.96,4,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,29,40,False,Medium,High,26.619200000000003,-0.9772072906194538,0.21924384876975395,0.75,-0.9767185647621192,0.750539937220628
Deception Point,40.32,4,In stock,https://books.toscrape.com/catalogue/deception-point_426/index.html,29,15,True,High,High,51.2064,0.3635626510469563,0.6065213042608522,0.75,0.36338082425336454,0.750539937220628
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,3,In stock,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,29,49,True,Medium,Low,46.2153,0.09139189326033481,0.5279055811162232,0.5,0.09134618588400242,0.053659772670369844
Catherine the Great: Portrait of a Woman,58.55,4,In stock,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,29,40,True,High,High,74.35849999999999,1.6260748430189942,0.9711942388477695,0.75,1.6252616022364361,0.750539937220628
Better Homes and Gardens New Cook Book,39.61,3,In stock,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,29,38,True,Medium,Low,50.3047,0.31439185256642155,0.5923184636927386,0.5,0.314234617321495,0.053659772670369844
An Unquiet Mind: A Memoir of Moods and Madness,21.3,3,In stock,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,29,46,False,Medium,Low,27.051000000000002,-0.953660711065395,0.22604520904180836,0.5,-0.9531837614426324,0.053659772670369844
A Year in Provence (Provence #1),56.88,4,In stock,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,29,32,True,High,High,72.2376,1.5104195846211173,0.9377875575115023,0.75,1.5096641859318982,0.750539937220628
World Without End (The Pillars of the Earth #2),32.97,4,In stock,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,30,47,False,Medium,High,41.8719,-0.1454589951951985,0.4594918983796759,0.75,-0.14538624750612963,0.750539937220628
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,4,In stock,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,30,55,True,High,High,60.0837,0.8476526248201076,0.7463492698539708,0.75,0.8472286924981081,0.750539937220628
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,2,In stock,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,30,76,True,High,Low,61.810900000000004,0.941838943036343,0.7735547109421884,0.25,0.9413679057760552,-0.6432203918798882
Where She Went (If I Stay #2),41.73,4,In stock,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,30,29,True,High,High,52.997099999999996,0.4612117015505531,0.6347269453890777,0.75,0.4609810380194713,0.750539937220628
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.68,4,In stock,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,30,69,True,High,High,68.17360000000001,1.2888047182299749,0.8737747549509901,0.75,1.2881601546896695,0.750539937220628
Two Summers,14.64,1,In stock,https://books.toscrape.com/catalogue/two-summers_415/index.html,30,11,False,Low,Low,18.5928,-1.4148966517419597,0.09281856371274255,0.0,-1.4141890264655208,-1.3401005564301463
This Is Your Brain on Music: The Science of a Human Obsession,38.4,1,In stock,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,30,61,True,Medium,Low,48.768,0.23059373121227086,0.5681136227245449,0.0,0.2304784055080272,-1.3401005564301463
The Secret Garden,15.08,4,In stock,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,30,17,False,Low,High,19.151600000000002,-1.3844246076131776,0.10162032406481296,0.75,-1.3837322221697146,0.750539937220628
The Raven King (The Raven Cycle #4),30.57,2,In stock,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,30,35,False,Medium,Low,38.8239,-0.31167014498855505,0.41148229645929185,0.25,-0.3115142709378011,-0.6432203918798882
The Raven Boys (The Raven Cycle #1),57.74,4,In stock,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,30,35,True,High,High,73.3298,1.5699785799637367,0.95499099819964,0.75,1.5691933943282472,0.750539937220628
The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,5,In stock,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,30,58,False,Low,High,14.033500000000002,-1.6635208299745223,0.021004200840168047,1.0,-1.6626888615153963,1.4474201017708859
The Metamorphosis,28.58,1,In stock,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,30,17,False,Medium,Low,36.2966,-0.4494868900255467,0.3716743348669733,0.0,-0.4492620903665622,-1.3401005564301463
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5,In stock,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,30,68,True,High,High,54.4957,0.5429321835322867,0.6583316663332666,1.0,0.5426606495400431,1.4474201017708859
The Little Paris Bookshop,24.73,3,In stock,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,30,25,False,Medium,Low,31.4071,-0.7161172761523895,0.29465893178635727,0.5,-0.7157591279548685,0.053659772670369844
The Hiding Place,55.91,4,In stock,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,30,16,True,High,High,71.00569999999999,1.4432425782463019,0.9183836767353469,0.75,1.4425207764615973,0.750539937220628
The Grand Design,13.76,3,In stock,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,30,16,False,Low,Low,17.4752,-1.475840739999524,0.07521504300860171,0.5,-1.475102635057134,0.053659772670369844
The Firm,45.56,3,In stock,https://books.toscrape.com/catalogue/the-firm_404/index.html,30,8,True,High,Low,57.861200000000004,0.7264569947624517,0.7113422684536908,0.5,0.7260936754125142,0.053659772670369844
The Fault in Our Stars,47.22,1,In stock,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,30,22,True,High,Low,59.9694,0.8414197067028565,0.7445489097819563,0.0,0.8409988916194201,-1.3401005564301463
The False Prince (The Ascendance Trilogy #1),56.0,5,In stock,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,30,44,True,High,High,71.12,1.449475496363553,0.9201840368073614,1.0,1.4487505773402853,1.4474201017708859
The Expatriates,44.58,2,In stock,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,30,15,True,High,Low,56.6166,0.6585874419301642,0.6917383476695338,0.25,0.6582580658445814,-0.6432203918798882
The Dream Thieves (The Raven Cycle #2),34.5,1,In stock,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,31,38,False,Medium,Low,43.815,-0.03949938720193357,0.49009801960392074,0.0,-0.03947963256843895,-1.3401005564301463
The Darkest Corners,11.33,5,In stock,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,31,19,False,Low,High,14.389100000000001,-1.6441295291652975,0.026605321064212845,1.0,-1.6433072587817013,1.4474201017708859
The Crossover,38.77,4,In stock,https://books.toscrape.com/catalogue/the-crossover_398/index.html,31,13,True,Medium,High,49.2379,0.256217950138747,0.5755151030206042,0.75,0.2560898091204102,0.750539937220628
The 5th Wave (The 5th Wave #1),11.83,2,In stock,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,31,30,False,Low,Low,15.0241,-1.6095022062916815,0.03660732146429286,0.25,-1.6086972539001032,-0.6432203918798882
